data_hora,entrada_id_raw,entrada_prazo_raw,entrada_taxa_raw,entrada_produto_raw,entrada_convenio_raw,saida_produto,saida_convenio,saida_familia,saida_grupo,confianca,aprovado,corrigido_para
2025-12-11T23:17:25.703208,2953,96,1.7,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.70%,Gov. TO,"GOV. TO - 1,70%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:27.175125,2954,96,1.74,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.74%,Gov. TO,"GOV. TO - 1,74%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:28.730119,2955,96,1.76,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.76%,Gov. TO,"GOV. TO - 1,76%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:31.176110,2956,96,1.8,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.80%,Gov. TO,"GOV. TO - 1,80%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:32.525095,2957,96,2,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:33.944645,2958,96,2.25,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.25%,Gov. TO,"GOV. TO - 2,25%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:35.401538,2959,96,2.5,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.50%,Gov. TO,"GOV. TO - 2,50%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:37.610595,2960,120,1.69,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.69%,PREF. SP,"PREF. SAO PAULO - 1,69%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:39.459404,2961,120,1.79,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.79%,PREF. SP,"PREF. SAO PAULO - 1,79%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:42.019070,2962,120,1.89,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.89%,PREF. SP,"PREF. SAO PAULO - 1,89%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:43.575214,1811,96,2,EMPRÉSTIMO - GOVERNO DO RIO DE JANEIRO - 2.00%,Gov. RJ,"GOV. RJ - 2,00%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:45.741990,1864,96,2,EMPRÉSTIMO - GOV PIAUÍ - 2.00%,Gov. PI,"GOV. PI - 2,00%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:48.182326,1861,12,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:50.418158,1861,24,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - BENEFICIO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:51.894734,1861,36,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:53.546405,2963,120,1.99,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.99%,PREF. SP,"PREF. SAO PAULO - 1,99%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:55.324971,2964,120,2.09,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.09%,PREF. SP,"PREF. SAO PAULO - 2,09%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:56.935172,2965,120,2.19,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.19%,PREF. SP,"PREF. SAO PAULO - 2,19%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:17:58.862728,2966,120,2.29,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.29%,PREF. SP,"PREF. SAO PAULO - 2,29%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:18:01.503731,2967,120,2.39,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.39%,PREF. SP,"PREF. SAO PAULO - 2,39%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:18:03.178915,2968,120,2.49,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.49%,PREF. SP,"PREF. SAO PAULO - 2,49%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:18:05.150135,2648,120,1.9,REFIN PORT - GOV ACRE - 1.90%,Gov. AC,"GOV. AC - 1,90%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:06.692947,2649,120,1.95,REFIN PORT - GOV ACRE - 1.95%,Gov. AC,"GOV. AC - 1,95%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:08.479490,2650,120,2,REFIN PORT - GOV ACRE - 2.00%,Gov. AC,"GOV. AC - 2,00%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:10.370023,2651,120,2.1,REFIN PORT - GOV ACRE - 2.10%,Gov. AC,"GOV. AC - 2,10%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:11.841754,2652,120,2.2,REFIN PORT - GOV ACRE - 2.20%,Gov. AC,"GOV. AC - 2,20%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:14.602688,2653,120,2.3,REFIN PORT - GOV ACRE - 2.30%,Gov. AC,"GOV. AC - 2,30%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:16.518897,2654,120,2.4,REFIN PORT - GOV ACRE - 2.40%,Gov. AC,"GOV. AC - 2,40%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:18.052287,2655,120,2.5,REFIN PORT - GOV ACRE - 2.50%,Gov. AC,"GOV. AC - 2,50%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:19.520957,2664,120,1.93,REFIN PORT - GOV AMAZONAS - 1.93%,Gov. AM,"GOV. AM - 1,93%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:20.908019,2665,120,1.98,REFIN PORT - GOV AMAZONAS - 1.98%,Gov. AM,"GOV. AM - 1,98%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:22.471831,2666,120,2,REFIN PORT - GOV AMAZONAS - 2.00%,Gov. AM,"GOV. AM - 2,00%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:24.045712,2794,96,2.19,REFIN PORT - GOV SP - PMSP - 2.19%,Gov. SP,"GOV. SP - PMSP - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:25.605026,2795,96,2.29,REFIN PORT - GOV SP - PMSP - 2.29%,Gov. SP,"GOV. SP - PMSP - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:27.363572,2796,96,2.39,REFIN PORT - GOV SP - PMSP - 2.39%,Gov. SP,"GOV. SP - PMSP - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:28.995481,2797,96,2.5,REFIN PORT - GOV SP - PMSP - 2.50%,Gov. SP,"GOV. SP - PMSP - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:30.586518,2852,96,2.28,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.28%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,28%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:33.196100,2853,96,2.38,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.38%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,38%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:35.150427,2854,96,2.45,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.45%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,45%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:37.170884,2855,96,2.5,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.50%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:39.246835,2798,96,1.64,REFIN PORT - GOV SP - SEFAZ - 1.64%,Gov. SP,"GOV. SP - SEFAZ - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:40.837502,2799,96,1.75,REFIN PORT - GOV SP - SEFAZ - 1.75%,Gov. SP,"GOV. SP - SEFAZ - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:42.824278,2800,96,1.96,REFIN PORT - GOV SP - SEFAZ - 1.96%,Gov. SP,"GOV. SP - SEFAZ - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:44.548814,2801,96,1.99,REFIN PORT - GOV SP - SEFAZ - 1.99%,Gov. SP,"GOV. SP - SEFAZ - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:46.863162,2802,96,2.09,REFIN PORT - GOV SP - SEFAZ - 2.09%,Gov. SP,"GOV. SP - SEFAZ - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:49.180665,2803,96,2.19,REFIN PORT - GOV SP - SEFAZ - 2.19%,Gov. SP,"GOV. SP - SEFAZ - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:50.873459,2804,96,2.29,REFIN PORT - GOV SP - SEFAZ - 2.29%,Gov. SP,"GOV. SP - SEFAZ - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:52.475904,2805,96,2.39,REFIN PORT - GOV SP - SEFAZ - 2.39%,Gov. SP,"GOV. SP - SEFAZ - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:54.721088,2806,96,2.5,REFIN PORT - GOV SP - SEFAZ - 2.50%,Gov. SP,"GOV. SP - SEFAZ - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:56.401521,2807,96,1.64,REFIN PORT - GOV SP - SPPREV - 1.64%,Gov. SP,"GOV. SP - SPPREV - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:18:58.763838,2808,96,1.75,REFIN PORT - GOV SP - SPPREV - 1.75%,Gov. SP,"GOV. SP - SPPREV - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:00.745859,2809,96,1.96,REFIN PORT - GOV SP - SPPREV - 1.96%,Gov. SP,"GOV. SP - SPPREV - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:02.393744,2810,96,1.99,REFIN PORT - GOV SP - SPPREV - 1.99%,Gov. SP,"GOV. SP - SPPREV - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:04.023381,2811,96,2.09,REFIN PORT - GOV SP - SPPREV - 2.09%,Gov. SP,"GOV. SP - SPPREV - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:06.495294,2812,96,2.19,REFIN PORT - GOV SP - SPPREV - 2.19%,Gov. SP,"GOV. SP - SPPREV - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:08.726484,2813,96,2.29,REFIN PORT - GOV SP - SPPREV - 2.29%,Gov. SP,"GOV. SP - SPPREV - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:11.117271,2814,96,2.39,REFIN PORT - GOV SP - SPPREV - 2.39%,Gov. SP,"GOV. SP - SPPREV - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:13.126301,2815,96,2.5,REFIN PORT - GOV SP - SPPREV - 2.50%,Gov. SP,"GOV. SP - SPPREV - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:14.779649,2823,96,1.7,REFIN PORT - GOV TOCANTINS - 1.70%,Gov. TO,"GOV. TO - 1,70%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:16.288404,2824,96,1.74,REFIN PORT - GOV TOCANTINS - 1.74%,Gov. TO,"GOV. TO - 1,74%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:17.810904,2825,96,1.76,REFIN PORT - GOV TOCANTINS - 1.76%,Gov. TO,"GOV. TO - 1,76%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:19.743971,2826,96,1.8,REFIN PORT - GOV TOCANTINS - 1.80%,Gov. TO,"GOV. TO - 1,80%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:21.770577,2827,96,2,REFIN PORT - GOV TOCANTINS - 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:23.361871,2828,96,2.25,REFIN PORT - GOV TOCANTINS - 2.25%,Gov. TO,"GOV. TO - 2,25%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:25.348854,2829,96,2.5,REFIN PORT - GOV TOCANTINS - 2.50%,Gov. TO,"GOV. TO - 2,50%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:27.041732,2839,120,1.69,REFIN PORT - PREF SP - 1.69%,PREF. SP,"PREF. SAO PAULO - 1,69%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:28.595824,2840,120,1.79,REFIN PORT - PREF SP - 1.79%,PREF. SP,"PREF. SAO PAULO - 1,79%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:30.405237,2841,120,1.89,REFIN PORT - PREF SP - 1.89%,PREF. SP,"PREF. SAO PAULO - 1,89%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:32.207449,2842,120,1.99,REFIN PORT - PREF SP - 1.99%,PREF. SP,"PREF. SAO PAULO - 1,99%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:34.791028,2843,120,2.09,REFIN PORT - PREF SP - 2.09%,PREF. SP,"PREF. SAO PAULO - 2,09%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:37.144391,2844,120,2.19,REFIN PORT - PREF SP - 2.19%,PREF. SP,"PREF. SAO PAULO - 2,19%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:38.946944,2464,120,2,EMPRÉSTIMO - PREF FOZ DO IGUAÇU - 2.00%,PREF FOZ DO IGUAÇU,"PREF. FOZ DO IGUACU - 2,00%",PREF. FOZ DO IGUACU PR,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:19:40.373844,2887,120,1.8,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 1.80%,Gov. MA,"GOV. MA - 1,80%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:41.924338,2888,120,1.85,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 1.85%,Gov. MA,"GOV. MA - 1,85%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:43.478025,2889,120,2,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.00%,Gov. MA,"GOV. MA - 2,00%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:44.987982,2890,120,2.17,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.17%,Gov. MA,"GOV. MA - 2,17%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:46.523488,2891,120,2.3,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.30%,Gov. MA,"GOV. MA - 2,30%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:48.559741,2892,120,2.4,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.40%,Gov. MA,"GOV. MA - 2,40%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:50.165053,2893,120,2.5,COMBO - GOV MARANHÃO - PORT 1.71% A 2.50% - REFIN 2.50%,Gov. MA,"GOV. MA - 2,50%",GOV-MA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:53.760117,2894,120,1.68,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.68%,Gov. MS,"GOV. MS - 1,68%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:55.441713,2895,120,1.7,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.70%,Gov. MS,"GOV. MS - 1,70%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:56.929835,2896,120,1.72,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.72%,Gov. MS,"GOV. MS - 1,72%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:19:58.451837,2897,120,1.74,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.74%,Gov. MS,"GOV. MS - 1,74%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:00.409201,2898,120,1.76,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.76%,Gov. MS,"GOV. MS - 1,76%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:02.246674,2899,120,1.85,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 1.85%,Gov. MS,"GOV. MS - 1,85%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:04.000161,2900,120,2,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.00%,Gov. MS,"GOV. MS - 2,00%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:05.603032,2901,120,2.25,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.25%,Gov. MS,"GOV. MS - 2,25%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:07.417551,2902,120,2.5,COMBO - GOV MS - PORT 1.56% A 2.50% - REFIN 2.50%,Gov. MS,"GOV. MS - 2,50%",GOV-MS,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:09.514514,2903,96,1.75,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 1.75%,Gov. PI,"GOV. PI - 1,75%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:11.470869,2904,96,1.9,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 1.90%,Gov. PI,"GOV. PI - 1,90%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:12.752821,2905,96,2,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.00%,Gov. PI,"GOV. PI - 2,00%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:14.439028,2906,96,2.1,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.10%,Gov. PI,"GOV. PI - 2,10%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:16.013444,2907,96,2.2,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.20%,Gov. PI,"GOV. PI - 2,20%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:17.507391,2908,96,2.3,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.30%,Gov. PI,"GOV. PI - 2,30%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:18.831622,2909,96,2.4,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.40%,Gov. PI,"GOV. PI - 2,40%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:20.417687,2910,96,2.5,COMBO - GOV PIAUI - PORT 1.55% A 2.50% - REFIN 2.50%,Gov. PI,"GOV. PI - 2,50%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:22.322940,2911,96,1.9,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 1.90%,Gov. RJ,"GOV. RJ - 1,90%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:23.914891,2912,96,2,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.00%,Gov. RJ,"GOV. RJ - 2,00%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:25.921822,2913,96,2.1,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.10%,Gov. RJ,"GOV. RJ - 2,10%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:27.815151,2914,96,2.2,COMBO - GOV RIO DE JANEIRO - PORT 1.44% A 2.50% - REFIN 2.20%,Gov. RJ,"GOV. RJ - 2,20%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:29.163437,2915,96,1.68,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.68%,Gov. RO,"GOV. RO - 1,68%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:30.636935,2916,96,1.7,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.70%,Gov. RO,"GOV. RO - 1,70%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:32.692157,2917,96,1.74,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.74%,Gov. RO,"GOV. RO - 1,74%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:34.261365,2918,96,1.76,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.76%,Gov. RO,"GOV. RO - 1,76%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:36.715061,2919,96,1.8,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 1.80%,Gov. RO,"GOV. RO - 1,80%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:39.153100,2527,96,2,EMPRÉSTIMO - PREF VILA VELHA - 2.00%,PREF VILA VELHA,"PREF. VILA VELHA - 2,00%",PREF. VILA VELHA ES,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:20:41.030998,2527,120,2,EMPRÉSTIMO - PREF VILA VELHA - 2.00%,PREF VILA VELHA,"PREF. VILA VELHA - 2,00%",PREF. VILA VELHA ES,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:20:43.481548,2385,84,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:45.008872,2385,96,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:46.724328,2385,120,2,EMPRÉSTIMO - GOV PERNAMBUCO - 2.00%,Gov. PE,"GOV. PE - 2,00%",GOV-PE,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:48.315424,2577,120,2,EMPRÉSTIMO - TJ - BAHIA - 2.00%,TJ - BAHIA,"TJ - BAHIA - 2,00%",TJ | BA,TRIBUNAIS,TRIBUNAIS,0.8,,
2025-12-11T23:20:50.115858,1697,84,2,EMPRÉSTIMO - GOV RONDÔNIA - 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:51.722004,1697,96,2,EMPRÉSTIMO - GOV RONDÔNIA - 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:53.441812,2667,120,2.1,REFIN PORT - GOV AMAZONAS - 2.10%,Gov. AM,"GOV. AM - 2,10%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:55.602435,2668,120,2.2,REFIN PORT - GOV AMAZONAS - 2.20%,Gov. AM,"GOV. AM - 2,20%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:20:57.840536,2669,120,2.3,REFIN PORT - GOV AMAZONAS - 2.30%,Gov. AM,"GOV. AM - 2,30%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:00.129231,2670,120,2.4,REFIN PORT - GOV AMAZONAS - 2.40%,Gov. AM,"GOV. AM - 2,40%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:01.747569,2671,120,2.5,REFIN PORT - GOV AMAZONAS - 2.50%,Gov. AM,"GOV. AM - 2,50%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:03.543077,2681,120,1.72,REFIN PORT - GOV BAHIA - 1.72%,Gov. BA,"GOV. BA - 1,72%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:05.625223,2682,120,1.75,REFIN PORT - GOV BAHIA - 1.75%,Gov. BA,"GOV. BA - 1,75%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:07.384172,2683,120,1.8,REFIN PORT - GOV BAHIA - 1.80%,Gov. BA,"GOV. BA - 1,80%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:09.302392,2684,120,1.85,REFIN PORT - GOV BAHIA - 1.85%,Gov. BA,"GOV. BA - 1,85%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:10.878901,2685,120,1.9,REFIN PORT - GOV BAHIA - 1.90%,Gov. BA,"GOV. BA - 1,90%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:12.628232,2686,120,2,REFIN PORT - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:14.765904,2687,120,2.1,REFIN PORT - GOV BAHIA - 2.10%,Gov. BA,"GOV. BA - 2,10%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:21:16.318911,2688,120,2.2,REFIN PORT - GOV BAHIA - 2.20%,Gov. BA,"GOV. BA - 2,20%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
